bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1012680021,1076265,25 West 52nd Street,10019,Office,26,1991,71644,1,16,245.8,17611000.9,38.46,30.52,Office,,0,5463624.8,,,,1.18642,,,,,
3059790046,3150871,P.O. Box 290 523,112290523,Multifamily Housing,49,1924,50310,1,6,162.2,8158111.9,100,6.8,Multifamily Housing,,0,732784.4,94,5159423.3,,,76,,,,
3074050052,3202171,P.O. Box 290 523,112290523,Multifamily Housing,76,1930,57000,1,6,105.3,6001895,53.14,4.54,Multifamily Housing,,0,569542.8,62,3873311.5,,,59,,,,
1016077502,1051490,1212 5th Avenue,10029,Multifamily Housing,,1925,113035,1,16,90.2,10191297.3,17.57,2.98,Multifamily Housing,"{'Multifamily Housing': 110527.0, 'Retail Store': 2508.0}",0,2552372.7,150.61,1880993.8,,,72.38,,,,
1010700029,1087341,561 10th Avenue,10036,Multifamily Housing,17,2002,386533,1,45,159.9,61798534.8,,6.18,Multifamily Housing,"{'Multifamily Housing': 374336.0, 'Retail Store': 12197.0, 'Parking': 49794.0}",0,10827181.5,524.07,25056744.6,,,449.2,,730000.1,0,
1015570025,1087329,345 East 94th Street,10128,Multifamily Housing,,1980,206311,1,29,157.5,32498490.5,44.55,7.56,Multifamily Housing,"{'Multifamily Housing': 202190.0, 'Retail Store': 4121.0, 'Parking': 15200.0}",0,6430009.5,283.07,,,,242.63,,0,12971337.5,
1015900036,1051386,85 East End Avenue,10028,Multifamily Housing,15,1951,150886,1,15,196.2,29603169.4,48.98,7.57,Multifamily Housing,"{'Multifamily Housing': 150886.0, 'Parking': 18500.0}",0,4594595.2,279,13488964.8,,,156,,,,
3013620050,3330829,151 Rochester Avenue,11213,Multifamily Housing,76,1927,50543,1,4,113.6,5744070.3,,3.45,Multifamily Housing,,0,1880198.1,70.76,,,,65,,,,
3014290156,3330717,805 East New York Avenue,11203,Multifamily Housing,91,2012,68603,4,6,97,6652673.1,,2.87,Multifamily Housing,,0,2118685.7,96.04,,,,90,,,,
3059880001,3151264,301 81 Street,11209,Multifamily Housing,44,1931,58150,1,6,129.1,7509527.8,88.52,5.14,Multifamily Housing,,0,1016015.1,81.41,3852000.1,,,69.78,,,,
4120990030,4262620,14402 135Th Ave.,11436,Hotel,28,1988,210000,1,12,273.7,57474506.5,82.06,9.68,Hotel,"{'Hotel': 210000.0, 'Parking': 0.0}",0,12835981.7,,15864902.8,,,,,,,
1012990023,1036175,141 East 44th Street,10017,Hotel,59,1952,72307,1,10,205.3,14843001.1,11175.44,6.73,Hotel,,0,4166839.6,,1882836.4,,,,,,,
1013110052,1036889,687 Lexington Avenue,10022,Hotel,54,1927,68308,1,16,191.2,13061578.4,8920.64,6.58,Hotel,,0,3364941.8,,817800,1411538.3,,,,,,
1007600063,1013604,336 West 37th Street,10018,Office,93,1928,121817,1,14,134.4,16374195.4,11.18,5.35,Office,,0,3806533.2,,1306.1,,4.35079,,,,,3963885.5
1012520017,1034123,675 West End Avenue,10025,Multifamily Housing,63,1925,75468,1,15,122.2,9225410.9,0.54,6.41,Multifamily Housing,,0,1246639.8,102,192295,,,62,,,4822010.2,
2030930002,2012632,730 E 178 ST,104575105,Other,,1977,82856,1,16,330.9,27413094.8,12969.35,10.04,Other,,0,7402322.7,,2728633.7,,,,,,,
2030930020,2012642,750 E 179 ST,104575132,Other,,1977,81824,1,16,345.3,28255766.3,12486.09,11.06,Other,,0,6962857.1,,4876349.6,,,,,,,
2030940003,2012651,730 Oakland Place,104573638,Other,,1973,82633,1,16,56.9,4702925.1,12533.2,2.76,Other,,0,,,4299883.3,,,,,,,
4004760001,"4439184;4439185;4439181;4803629;4803630;4439186;4440041;4439180;4439182;4439183;4439187;4439188",8-33 40th Ave,11101,Self-Storage Facility,,1920,400000,10,8,124.7,49887838.8,24.11,3.85,Self-Storage Facility,"{'Self-Storage Facility': 350000.0, 'Non-Refrigerated Warehouse': 50000.0}",0,14526384.4,,3620941.8,,,,,,,
2039220032,2028660,1505 Leland Avenue,10460,Multifamily Housing,6,1928,66000,1,5,172.6,11389033.2,,8.73,Multifamily Housing,,0,1674001.5,90,1358810.9,,,60,,4632401.9,,
1011200051,1028251,48 West 68th Street,10023,Multifamily Housing,42,1986,64970,1,11,117.3,7620457.7,40.43,4.24,Multifamily Housing,,0,1697781.4,66,2220059.8,,,45,,,,
1015190069,1048284,1133 Park Avenue,10128,Multifamily Housing,64,1924,65434,1,16,111.3,7280711.1,27.3,5.46,Multifamily Housing,,0,1163902.1,91.61,238168.7,,,78.52,,3139993,,
1003437501,1075794,78 Ridge Street,10002,Multifamily Housing,63,1930,50124,1,6,109.7,5497114.3,24.57,3.51,Multifamily Housing,,0,1283621.3,60,1066897,,,40,,,,
2041740024,2046201,3121 Middletown Road,10461,Multifamily Housing,34,1963,135250,1,12,170.2,23021376.3,68.83,9.1,Multifamily Housing,,0,2810470,305,967910,,,157,,12193481.3,,
4004157501,4533604,41-26 27th Street,11101,Multifamily Housing,,2005,77232,1,10,137.9,10652566.2,43.14,5.1,Multifamily Housing,"{'Self-Storage Facility': 836.0, 'Multifamily Housing': 73500.0, 'Retail Store': 2896.0, 'Parking': 2754.0}",0,1916294.2,103,4071272.1,,,66,,,,
3021207501,"3388333    	",381 Carlton Avenue,11238,Multifamily Housing,11,2005,53968,1,12,165.8,8949339.4,204.04,5.66,Multifamily Housing,"{'Multifamily Housing': 53968.0, 'Parking': 7074.0}",0,2337527.6,54,1671599.9,,,27,,,,
3009817501,3393449,343 4th Avenue,11215,Multifamily Housing,33,2007,149895,1,12,157.6,23630921.8,103.93,5.42,Multifamily Housing,"{'Multifamily Housing': 139300.0, 'Parking': 18303.0, 'Medical Office': 9385.0, 'Social/Meeting Hall': 1210.0}",0,5760310.4,204,5225535.6,,,113,,,,
3008917501,3017415,259 21st Street,11215,Multifamily Housing,24,1904,54192,1,5,145.9,7907685.4,23.51,5.22,Multifamily Housing,"{'Multifamily Housing': 51700.0, 'Parking': 0.0, 'Social/Meeting Hall': 2492.0}",0,1515778.8,50,2675171.2,,,39,,,,
3019747501,3397042,315 Gates Avenue,11216,Multifamily Housing,39,2011,81169,2,6,139,11285087.7,5008.29,4.59,Multifamily Housing,"{'Multifamily Housing': 81169.0, 'Parking': 5356.0}",0,2940139.1,98,1883380.7,,,72,,,,
3011790061,3029629,125 Eastern parkway,11238,Multifamily Housing,80,1910,50622,1,6,114.5,5795740.1,56.65,4.72,Multifamily Housing,,0,683235.3,82,3303999.7,,,52,,,,
2030220050,2010997,2440 Tiebout Ave,10458,Multifamily Housing,42,1930,50000,1,5,147.2,7360612.7,2985.4,8.73,Multifamily Housing,,0,786307.9,82,333353.3,,,60,,,,4592549.8
3002500001,3002094,26 CT STREET,11242,Office,89,1930,293137,1,29,176,51587449.5,,6.05,Office,,0,11471053,,13326901.3,,4.43479,,,,,
3066540001,3176990,1701 W 3rd Street,11223,Multifamily Housing,94,1940,121680,1,6,82.8,10071903.4,47.01,3.77,Multifamily Housing,,0,304542.1,122,8107128.8,,,107,,,,
3065120001,3170547,900 Avenue H,11230,Multifamily Housing,69,1937,77000,1,6,112,8622965.8,102.04,5.06,Multifamily Housing,,0,156709.4,77,7064482,,,65,,,,
4098450001,4210598,175-27Wexford terrace,11432,Multifamily Housing,73,1938,71620,1,7,111.3,7969234.8,90.01,5.11,Multifamily Housing,,0,178075.2,81,6576906.1,,,66,,,,
3059270024,3148192,150-74th Street,11209,Multifamily Housing,85,1930,57036,1,6,107.2,6115258,36.45,4.76,Multifamily Housing,,0,163511.2,64,4825266.7,,,60,,,,
3076740047,3210674,2016 Avenue N,11210,Multifamily Housing,92,1935,63000,1,6,89,5608751.3,40.82,4.09,Multifamily Housing,,0,129051.6,72,4628849.1,,,58,,,,
3067600062,3181781,1561 E. 13th Street,11230,Multifamily Housing,87,1940,71000,1,6,85.1,6045558.5,37.87,3.9,Multifamily Housing,,0,109958.1,36,5025936.2,,,66,,,,
2043290012,2049615,1055 Esplanade Avenue,10461,Multifamily Housing,100,1947,97387,1,6,61.4,5984226.5,0.78,2.79,Multifamily Housing,,0,151503.4,136.34,4850484.1,,,77,,0,,
1015630020,1050459,451 East 83rd Street,10028,Multifamily Housing,39,1985,54482,1,19,150.2,8185000.7,,7.69,Multifamily Housing,,0,1172467.3,76.27,,,,69,,,4181069,
1014370029,1044374,344 East 63rd Street,10065,Multifamily Housing,55,1900,67880,1,16,129.2,8772783.7,,5.03,Multifamily Housing,,0,1388273.6,95.03,4007515.5,,,75,,,,
1008610027,1016990,31-37 East 31st Street,10016,Multifamily Housing,56,1914,91500,1,13,126.2,11546728.6,,6.35,Multifamily Housing,,0,1696240.8,128.1,202623.5,,,92,,,5561814.1,
1015530027,1087664,354 East 91st Street,10128,Multifamily Housing,,2013,153137,1,22,178.1,27272859.1,36.53,5.83,Multifamily Housing,"{'Multifamily Housing': 144235.0, 'Retail Store': 8902.0, 'Parking': 11247.0}",0,7118651.4,205,4369787.4,,,163,,,,
1000110021,1000038,80 Broad Street,10004,Office,91,1930,423403,1,37,132.3,56007138.7,17.15,4.49,Office,,0,13822408.3,,,9293200,2.00754,,,,,
1021360124,1063329,664 West 161st Street,10032,Multifamily Housing,81,1916,52950,1,6,111.2,5887656.9,90.69,6.23,Multifamily Housing,,0,828670.1,116,,,,42,,3360190.2,,
2025080026,2003142,1045 Anderson Avenue,10452,Multifamily Housing,71,1950,54180,1,6,110.2,5972489.5,53.29,6.12,Multifamily Housing,,0,610555.3,75,,,,50,,3651357.9,,
1021070020,1062489,936 St. Nicholas Ave,10032,Multifamily Housing,61,1909,68160,1,6,149.4,10181383.8,74.14,8.17,Multifamily Housing,,0,1064062.2,166,212587.9,,,52,,5932214.1,,
2027650140,2006612,1230-34 Spofford Avenue,10474,Multifamily Housing,,1928,56100,1,5,168.5,9451347.9,11.34,9.47,Multifamily Housing,"{'Multifamily Housing': 53400.0, 'Retail Store': 1350.0, 'Supermarket/Grocery': 1100.0, 'Office': 250.0}",0,895973.2,97,664022.9,,0,65,,5479496.8,,
1018200061,1054938,1809 7 Ave.,10026,Multifamily Housing,44,1904,51456,1,6,111.7,5747263.2,2.92,6.04,Multifamily Housing,,0,808336.9,54,,,,36,,,3177312.3,
2025100074,2003174,1201 Shakespeare Avenue,10452,Multifamily Housing,23,1930,57230,1,6,155.8,8915578.4,13.87,8.9,Multifamily Housing,,0,942166.7,91,,,,61,,5600267.6,,
2057590364,2083674,3240 Riverdale Ave,10463,Multifamily Housing,51,1970,67987,1,6,123.6,8400848.5,45.5,5.03,Multifamily Housing,,0,976723.4,93,4736436.2,,,66,,,,
4051210017,4115368,133-24 Sanford Avenue,11355,Multifamily Housing,10,1963,130548,1,10,178.9,23360291.5,189.59,7.48,Multifamily Housing,,0,2624594.7,183,13803669.6,,,146,,,,
4051220022, 4115398,134-38 Maple Avenue  ,11355,Multifamily Housing,32,1964,63325,1,6,143.1,9058936.6,84.62,6.03,Multifamily Housing,,0,703741.4,86,5960236.7,,,64,,,,
1017897501,1088865,2293 3rd Avenue,10035,Multifamily Housing,74,2010,63700,1,8,100.1,6374886.2,,3.56,Multifamily Housing,,0,1297980.6,77,1998461,,,60,,,,
2037140001,2023445,1015 Boyton Ave,10472,Multifamily Housing,4,1920,66600,1,6,193.2,12866686.2,,9.46,Multifamily Housing,,0,1908549.3,93,343110,,,70,,5771672.1,,
2037140050,2023479,1035 Boynton Avenue,10472,Multifamily Housing,27,1931,61500,1,6,138.9,8540404.8,57.35,7.69,Multifamily Housing,,0,981775,74,171440,,,61,,4950714.1,,
2028110001,2007732,245 East 178th Street,10457,Multifamily Housing,14,1937,65000,1,6,164.7,10702990.2,131.72,9.42,Multifamily Housing,,0,1000945.4,102,251121.2,,,55,,6723299.6,,
2040080034,2042485,1185 Lebanon Street,10460,Multifamily Housing,,1928,73000,1,6,123.4,9005015.2,,6.46,Multifamily Housing,"{'Multifamily Housing': 61000.0, 'Retail Store': 12000.0}",0,1122063,87,426357.6,,,75,,,4643603.5,
3030520022,3071118,136-146 Meserole Street,11206,Multifamily Housing,50,2012,74978,1,5,126.5,9486385.2,,3.74,Multifamily Housing,,0,3021141.8,105,,,,95,,,,
1012430028,1033696,205 West 95th Street,10025,Multifamily Housing,22,1948,56778,1,6,136.6,7757515.7,13.37,6.49,Multifamily Housing,,0,1302163.4,56,169800,,,54,,3169659.4,,
2038520001,2027286,2500 Halsey Street,10461,Office,94,1981,153816,1,2,153.4,23598729.1,4.47,5.01,Office,,0,6055943.2,,3934470.8,,4.03079,,,,,
1012750006,1035312   ,3 E 40th St,10016,Hotel,27,1990,103500,1,31,179.5,18574576.2,84.37,6.87,Hotel,,0,3363315.4,,7502157.4,,,,,,,
1009947503,1022578   ,136 W 42nd St,10036,Hotel,24,2014,120000,1,37,293.1,35169464.9,92.2,9.69,Hotel,,0,8918234.2,,6318809.6,,,,,,,
1013020051,1036219,511 Lexington Ave,10017,Hotel,16,2013,275000,1,25,238,65461382.6,120.48,9.43,Hotel,,0,11933108.1,,0,22375579.1,,,,,,
1018687501,1056068,275 West 96th Street,10025,Multifamily Housing,21,1983,458835,2,35,157.5,72288851.8,42.85,6.21,Multifamily Housing,"{'Multifamily Housing': 458835.0, 'Parking': 96063.0}",0,14639058.4,401,1140486.6,,,300,,,19268111.4,
4021510127,4051448,65-10 108th Street,11375,Multifamily Housing,36,1954,85427,1,6,141.8,12110853,55.76,5.47,Multifamily Housing,,0,1903337.2,140,5476600.1,,,80,,,,
1003900011,1085478,308 EAST 8 STREET,10009,Multifamily Housing,93,1996,97000,1,7,91.9,8915741.8,61.96,3.71,Multifamily Housing,,0,1162142.3,135.8,4745412.4,,,80,,,,
2025570078,2003696,500 TRINITY AVENUE,10455,Multifamily Housing,,1927,78390,1,5,143.9,11280956,21.59,5.76,Multifamily Housing,"{'Multifamily Housing': 71252.0, 'Retail Store': 2435.0, 'Supermarket/Grocery': 4703.0}",0,1565913.1,99.75,5761243.6,,,69,,,,
2025780006,2003905,440-442 JACKSON AVENUE,10455,Multifamily Housing,85,1928,63648,1,6,102.2,6507130.6,120.4,4.24,Multifamily Housing,,0,763888.8,89.11,3740500.3,,,49,,,,
1017830012,1088111,225 EAST 118TH STREET,10035,Multifamily Housing,,2007,76941,1,7,128.9,9917420.2,92.09,4.94,Multifamily Housing,"{'Multifamily Housing': 70990.0, 'Other': 271.0, 'Worship Facility': 4357.0, 'Office': 172.0}",0,1664519.3,99.39,4243436.6,,5.81395,76,,,,
2030430001,2115978,1920 WASHINGTON AVENUE,10457,Multifamily Housing,,2006,80729,1,6,123,9927401.6,78.68,4.72,Multifamily Housing,"{'Multifamily Housing': 73533.0, 'Other': 267.0, 'Medical Office': 5682.0, 'Office': 405.0}",0,1644387.6,102.95,4307316.2,,7.40741,73,,,,
2042870001,2048785,2081 Cruger Avenue,10462,Multifamily Housing,74,1931,87924,1,6,107.3,9434131.8,,5.7,Multifamily Housing,,0,1152333,127,281318.2,,,85,,5043132.5,,
2032820007,2016467,2640 Marion Ave,10458,Multifamily Housing,87,1955,86875,1,7,88.5,7686664.6,46.33,4.67,Multifamily Housing,,0,1005876.7,108,352038.5,,,72,,3900097.8,,
1001817504,1075728,99 Hudson Street,10013,Office,28,1930,133010,1,16,310.6,41319550.3,46.53,11.97,Office,,0,9995602.4,,2513953.1,,2.3,,,,7148911.1,
3002470028,3002035,68 Montague Street,11201,Multifamily Housing,80,1912,54640,1,8,102.8,5614710,1.35,5.59,Multifamily Housing,,0,678198.5,76.5,167500,,,59,,,3148980.6,
4050030019,4113185,144-30 35th Ave,11354,Multifamily Housing,30,1929,59100,1,6,135.3,7997046.1,,5.69,Multifamily Housing,,0,1031783.1,82.74,4530711.6,,,70.92,,,,
1007310065,1012854,440 West 34th Street,10001,Multifamily Housing,67,1928,119194,1,16,117.8,14036981.9,47.21,6.35,Multifamily Housing,,0,1873063.2,166.87,281733.3,,,134,,7544973,,
3002360103,3001859,52 Clark Street,11201,Multifamily Housing,29,1928,79460,1,9,135.2,10742229.4,47.26,5.76,Multifamily Housing,,0,1384618.5,111.24,6194299.6,,,95.35,,,,
1011280061,1028789,60 West 76th Street,10023,Multifamily Housing,7,1900,62434,1,7,177,11053184,33.21,6.47,Multifamily Housing,,0,2013165.5,87.41,4084338.2,,,74.92,,,,
1011500001,1030234,173 West 78th Street,10024,Multifamily Housing,19,1929,96992,1,15,151.6,14699302.5,50.88,7.14,Multifamily Housing,,0,2413449.6,135.79,950430.3,,,116.39,,,5633449.9,
4050030023,4113186,144-32 35th Ave,11354,Multifamily Housing,55,1929,59100,1,6,113.9,6729165.3,147.53,5.09,Multifamily Housing,,0,646414.1,82.74,4530711.6,,,70.92,,,,
3005020025,3008221,160 Van Brunt St,11231,Other,,1920,64350,1,2,234.3,15074330.7,,7.36,Other,,0,4241941.8,,1511669.9,,,,,,,
2038140001,2026596,1266-1268 Olmstead Ave,10462,Multifamily Housing,68,1928,125960,1,6,123.5,15562325,72.53,4.97,Multifamily Housing,,0,1893674.9,182,8474866.5,,,124,,,,
2040870033,2044269,1541-1551 Williamsbridge Rd.,10461,Multifamily Housing,63,1928,107340,1,6,120,12876243.6,,5.28,Multifamily Housing,,0,1508518.6,132,8026318.7,,,127,,,,
1012290008,1032673,251 West 81st St. aka 2261 Broadway,10024,Multifamily Housing,89,1912,96160,1,7,121.1,11645111.3,,4.89,Multifamily Housing,"{'Multifamily Housing': 88460.0, 'Retail Store': 7700.0}",0,1222739.4,105,6707963.4,,,49,,,,
2039330070,2028977,2112 Starling Ave,10462,Multifamily Housing,78,1963,51565,1,6,128.9,6645749.2,87.49,6.5,Multifamily Housing,,0,939177.9,88,278085.4,,,76,,3100894.3,,
3002550020,3002245,101 Clinton Street,11201,Multifamily Housing,13,2012,51276,1,6,173.5,8894506.7,23.59,6.15,Multifamily Housing,,0,1876599.7,65,2662900,,,30,,,,
3087170029,3245671,150 Brighton 15th St.,11235,Multifamily Housing,91,1927,62500,1,6,105.3,6580777.3,63.98,4.45,Multifamily Housing,,0,761565,100,3486899.9,,,89,,293752,,
3072190015,3195865,2510 Ocean Parkway,11235,Multifamily Housing,,1962,63404,1,6,135.1,8563226.5,50.33,5.26,Multifamily Housing,"{'Multifamily Housing': 62104.0, 'Medical Office': 1300.0}",0,1304785.8,79,4004000,,,62,,,,
1020570039,1061203,260 Convent Ave,10031,Multifamily Housing,95,1916,70863,1,10,111.6,7908208.1,67.21,4.35,Multifamily Housing,,0,1018255.9,177,4021270,,,64,,,,
2038050043,2026272,1265-1269 Olmstead Ave,10462,Multifamily Housing,84,1930,92628,1,6,106.9,9901485.8,68.86,4.34,Multifamily Housing,,0,1154609.6,131,5549843,,,88,,,,
3087160064,3245643,3085-3097 Brighton 13th St.,11235,Multifamily Housing,,1926,71593,1,6,125.2,8964799.2,,4.97,Multifamily Housing,"{'Multifamily Housing': 66993.0, 'Retail Store': 4600.0}",0,1387975.1,71,4278100,,,71,,,0,
1019690040,1059613,41-47 St. Nicholas Terrace,10027,Multifamily Housing,84,1926,66296,1,6,117.2,7770849.6,56.16,5.67,Multifamily Housing,,0,1236488.6,130,332453.1,,,71,,3230687.9,,
3067670080,3182104,2011 Ocean Avenue,11230,Multifamily Housing,84,1948,61000,1,6,109.6,6687047.2,74.18,4.6,Multifamily Housing,,0,809140.3,91,3632500.3,,,77,,,170292,
1018700056,1056411,250 West 99th Street,10025,Multifamily Housing,84,1925,54520,2,9,123.2,6714216.5,37.52,4.79,Multifamily Housing,,0,827289.4,108,3475959.9,,,43,,,,
1021420058,1063482,647-651 West 171st St.,10032,Multifamily Housing,97,1922,71536,1,6,85.7,6133846.4,38.76,4.64,Multifamily Housing,,0,656483.3,102,94835.5,,,49,,3533054.2,,
1021740077,1064180,1 Arden Street,10040,Multifamily Housing,,1916,69225,2,6,126,8721457.5,68.57,4.68,Multifamily Housing,"{'Multifamily Housing': 63625.0, 'Retail Store': 4600.0, 'Supermarket/Grocery': 1000.0}",0,1470644.5,132,3527827.2,,,88,,,,
1021630044,1063921,4240 Broadway,10036,Multifamily Housing,44,1920,59238,1,6,125.5,7432908.7,54.87,4.98,Multifamily Housing,,0,1309897.1,67,3268015,,,45,,,,
2025770038,2003900,480 Concord Avenue,10455,Multifamily Housing,,1928,69102,1,6,129.1,8921103.2,,5.22,Multifamily Housing,"{'Multifamily Housing': 68102.0, 'Office': 1000.0}",0,1064328,97,4932187.6,,3,65,,,,
2038010001,2026146,2010 Powell Ave,10472,Multifamily Housing,12,1929,74890,1,6,188.3,14104315.2,221.98,7.81,Multifamily Housing,,0,1380954.7,136,8600742.5,,,91,,,,
1002330030,1003052,22 Howard Street,10013,Office,54,1915,53200,1,6,196.1,10433177.5,53.03,5.92,Office,"{'Retail Store': 9000.0, 'Office': 44200.0}",0,3226476.4,,287658.8,,2.28507,,,,,
1007930067,1014671,154 West 18th Street,10011,Multifamily Housing,97,1906,64416,1,8,84.3,5428599,,2.78,Multifamily Housing,,0,1535211.4,90.18,693647.6,,,26,,,,
2043210005,2049420,2150 Wallace Avenue,10462,Multifamily Housing,52,1929,69927,2,6,121.4,8486127.1,,4.12,Multifamily Housing,,0,2363994.3,108,896633.9,,,72,,284846,,
2033350110,2018005,155-165 E. Mosholu Pkwy N,10467,Multifamily Housing,88,1928,106500,1,6,108.2,11521363.2,77.65,5.72,Multifamily Housing,,0,1374460.6,180,243686.7,,,89,,6230579.1,,
2033440005,2018255,3510 Bainbridge Avenue,10467,Multifamily Housing,14,1926,56552,1,6,165,9332502.7,78.7,6.88,Multifamily Housing,,0,1447833.8,95,4339956.7,,,64,,321243.7,,
2032590001,2015864,2805 Heath Avenue,10463,Multifamily Housing,25,1961,74900,1,7,140.5,10526263.5,,6.49,Multifamily Housing,,0,1915446.4,100.21,374266.7,,,85.9,,3828090.7,,
1010540056,1026426,449 W. 44th Street,10036,Multifamily Housing,56,1988,65615,1,5,116.7,7655333.4,47.94,5.52,Multifamily Housing,,0,1351830.7,90,195916.1,,,60,,3008184,,
2028010001,2007542,1840 Grand Concourse,10457,Multifamily Housing,95,1926,66000,1,6,71.9,4744811.5,124.63,2.54,Multifamily Housing,,0,1147922,81.2,1151446.7,,,69.6,,,,
1012630043,1034487,6 W48th Street,10036,Office,79,1918,63022.4,1,12,139.6,8797261.4,15.33,4.28,Office,,0,2774044.3,,237075.3,,2.1897,,,,,
1007297501,1012841,424 West 33rd Street,10001,Office,,1913,208000,1,13,92,19134139.6,7.63,3.52,Office,"{'Office': 200248.0, 'Restaurant': 7752.0}",0,4370508.5,,451561.3,,0.87392,,,,4076009.2,
1008230073,1015552,56 West 22nd Street,10022,Office,94,1907,60000,1,12,83.7,5024577.4,18.74,3.13,Office,"{'Retail Store': 7500.0, 'Office': 52500.0}",0,1361025.6,,603.3,,1.52381,,,817600,,
1008610049,1016994,38 East 32nd Street,10016,Mixed Use Property,,1912,85845,1,12,143,12273699.7,17.11,4.8,Office,"{'Fitness Center/Health Club/Gym': 19649.0, 'Medical Office': 23596.0, 'Office': 42600.0}",0,3625261.7,,1682.4,,3.09859,,,,1014934.8,
1013407502,1038906    ,305 East 47th Street,10017,Office,80,1928,166934,1,14,147.1,24563099.3,14.97,5.39,Office,"{'Medical Office': 16409.0, 'Office': 150525.0}",0,6629453.8,,1915.2,,1.49477,,,,3823193.2,
1008580022,1016900,79 Madison Avenue,10016,Office,,1928,271431,1,16,154.1,41833086.9,12.51,5.22,Office,"{'Retail Store': 20570.0, 'Office': 250861.0}",0,11868029.8,,327029.2,,6.37803,,,,4008375.6,
1008610015,1080785    ,136 Madison,10016,Office,77,1916,272000,2,16,155.4,42258148.8,8.49,5.19,Office,"{'Retail Store': 35000.0, 'Office': 237000.0}",0,12741420.5,,300,,2.97468,,,,3105303.6,
1013377501,1038761    ,304 East 45th Street,10017,Office,77,1950,325852,1,17,192.3,62646101.6,8.66,6.21,Office,,0,19303483.3,,3724.2,,3.06888,,,,3136629.4,
